Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,0,0,2
8.4,0,0,2,1
8,1,0,4,3
7.6,1,0,5,3
7.2,1,0,4,3
6.8,1,0,4,3
6.4,1,0,4,3
6,1,0,4,3
5.6,1,0,4,3
5.2,2,0,4,4
4.8,2,0,6,4
4.4,1,3,5,4
4,1,3,8,4
3.6,0,3,9,4
3.2,0,4,8,4
2.8,0,4,7,4
2.4,0,4,8,4
2,1,2,11,4
1.6,0,3,10,4
1.2,1,4,9,5
0.8,2,4,9,6
0.4,3,3,10,7
0,2,4,10,7
