Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,2,0,0,2
7.6,2,0,0,2
7.2,2,0,0,2
6.8,2,0,0,2
6.4,0,1,0,1
6,2,1,0,3
5.6,3,1,0,4
5.2,2,1,2,4
4.8,4,1,2,6
4.4,3,1,4,5
4,4,2,5,6
3.6,5,2,7,8
3.2,6,3,7,9
2.8,7,3,7,10
2.4,6,3,7,9
2,7,3,8,10
1.6,5,4,9,10
1.2,5,4,8,10
0.8,3,4,12,10
0.4,4,4,12,11
0,5,5,10,12
