Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,1,0,0,1
8.4,2,0,0,2
8,3,0,3,3
7.6,3,0,3,3
7.2,2,2,3,4
6.8,2,2,3,4
6.4,1,2,5,4
6,2,3,4,5
5.6,3,2,7,6
5.2,2,2,9,5
4.8,1,3,8,4
4.4,1,3,8,4
4,1,5,7,4
3.6,1,4,10,4
3.2,1,5,9,4
2.8,2,4,11,5
2.4,1,4,13,5
2,1,5,11,5
1.6,1,5,12,5
1.2,1,6,14,5
0.8,1,5,14,4
0.4,1,6,12,4
0,2,5,9,5
