Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,2,1
8,0,0,2,1
7.6,0,0,2,1
7.2,0,0,2,1
6.8,2,0,2,3
6.4,3,0,2,4
6,2,1,2,4
5.6,1,1,2,3
5.2,2,1,3,4
4.8,2,1,3,4
4.4,2,1,3,4
4,2,1,3,4
3.6,2,2,3,5
3.2,3,2,2,6
2.8,2,2,3,6
2.4,2,2,3,6
2,3,2,3,7
1.6,3,2,3,7
1.2,4,2,3,8
0.8,4,2,4,8
0.4,4,1,5,8
0,4,1,3,7
