Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,1,1,0,2
7.2,1,1,0,2
6.8,1,1,0,2
6.4,0,1,2,2
6,0,0,2,1
5.6,0,0,2,1
5.2,1,1,2,3
4.8,1,2,1,4
4.4,2,1,1,4
4,4,1,1,6
3.6,4,1,1,6
3.2,5,1,1,7
2.8,5,2,1,7
2.4,6,2,1,8
2,6,2,8,10
1.6,5,3,7,10
1.2,4,3,6,9
0.8,4,4,5,9
0.4,4,4,5,9
0,5,3,7,10
