Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,0,0,2
8.4,2,0,0,2
8,2,0,0,2
7.6,3,1,0,4
7.2,3,1,0,4
6.8,3,1,0,4
6.4,3,0,2,4
6,3,0,2,4
5.6,2,1,2,4
5.2,3,1,2,5
4.8,3,1,5,6
4.4,3,2,4,6
4,3,2,5,6
3.6,4,2,5,7
3.2,3,2,9,7
2.8,3,2,9,7
2.4,3,3,8,7
2,3,3,8,7
1.6,3,3,9,7
1.2,3,3,10,7
0.8,3,5,8,8
0.4,2,5,8,7
0,2,5,9,7
