Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,0,0,2
8.4,3,0,0,3
8,3,0,0,3
7.6,4,0,0,4
7.2,5,0,0,5
6.8,3,1,2,5
6.4,3,1,2,5
6,3,1,2,5
5.6,3,1,2,5
5.2,2,1,4,5
4.8,2,1,5,5
4.4,1,1,8,5
4,3,2,7,8
3.6,4,2,7,9
3.2,4,2,7,9
2.8,5,3,8,10
2.4,4,3,10,10
2,4,6,8,11
1.6,4,7,8,11
1.2,3,7,10,10
0.8,3,6,9,10
0.4,3,5,11,9
0,2,5,10,8
