Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,2,0,0,2
9.2,3,0,0,3
8.8,3,0,2,4
8.4,2,1,2,4
8,2,1,2,4
7.6,2,0,2,3
7.2,1,0,4,3
6.8,1,0,4,3
6.4,1,0,3,3
6,1,0,3,3
5.6,1,0,3,3
5.2,1,0,3,3
4.8,3,0,3,5
4.4,3,0,3,5
4,3,0,3,5
3.6,2,0,6,5
3.2,2,1,5,5
2.8,3,1,5,6
2.4,1,1,7,5
2,1,2,6,5
1.6,2,2,6,6
1.2,2,3,5,6
0.8,3,3,6,7
0.4,3,4,4,7
0,3,4,3,7
