Clade_name,Status,Missing_species,Branching_times
293,"Endemic",0,"8.505946,6.748278,6.063980,4.265914,0.679166,0.572076,0.248991"
700,"Endemic",0,"8.461604,7.874408,5.144942,4.930992,3.345755,3.100878,0.997741,0.745376,0.484135"
324,"Endemic",0,"8.075190"
451,"Endemic",0,"6.767692,6.514435,2.921783,2.138164,1.623096"
558,"Endemic",0,"4.915492,3.154152"
127,"Non_endemic",0,"4.091552"
366,"Endemic",0,"3.934041,2.583360,2.507196"
209,"Endemic",0,"2.668348"
15,"Endemic",0,"1.974034,1.303961,0.841766,0.432491"
907,"Non_endemic",0,"0.250064"
