Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,2,0,0,2
8,2,0,0,2
7.6,1,1,0,2
7.2,2,1,0,3
6.8,2,1,0,3
6.4,2,1,0,3
6,2,1,2,4
5.6,2,0,2,3
5.2,1,0,4,3
4.8,1,0,4,3
4.4,1,0,6,3
4,3,0,8,5
3.6,3,2,6,5
3.2,2,3,7,5
2.8,2,4,6,5
2.4,4,4,7,7
2,4,4,6,7
1.6,3,6,6,8
1.2,3,6,7,8
0.8,3,6,7,8
0.4,4,6,8,9
0,3,6,10,9
