Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,3,0,0,3
6.8,4,0,0,4
6.4,6,0,0,6
6,5,0,2,6
5.6,4,1,3,6
5.2,4,1,3,6
4.8,5,1,4,7
4.4,4,0,7,7
4,3,0,9,7
3.6,3,1,8,7
3.2,2,2,8,7
2.8,2,3,7,7
2.4,3,3,7,8
2,4,3,7,9
1.6,3,5,8,9
1.2,4,6,9,10
0.8,3,6,12,10
0.4,3,6,12,10
0,3,6,14,10
