Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,0,0,0,0
6.8,0,0,0,0
6.4,0,0,0,0
6,0,0,0,0
5.6,1,0,0,1
5.2,2,0,0,2
4.8,3,0,0,3
4.4,2,0,2,3
4,2,0,2,3
3.6,3,0,2,4
3.2,2,1,6,5
2.8,2,1,6,5
2.4,4,1,5,7
2,4,2,4,7
1.6,5,2,4,8
1.2,5,3,3,8
0.8,4,2,5,8
0.4,3,2,7,8
0,3,2,10,9
