Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,2,1
8,2,0,2,3
7.6,2,0,2,3
7.2,3,0,4,5
6.8,4,1,4,6
6.4,3,2,4,6
6,3,3,4,6
5.6,3,3,3,6
5.2,4,4,1,7
4.8,4,4,1,7
4.4,4,4,1,7
4,4,4,1,7
3.6,4,4,3,8
3.2,5,4,3,9
2.8,5,3,3,8
2.4,2,4,6,7
2,3,4,6,8
1.6,2,2,15,8
1.2,2,2,14,7
0.8,2,3,13,7
0.4,2,3,13,7
0,2,5,12,7
