Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,2,0,0,2
8.8,2,0,0,2
8.4,2,0,0,2
8,1,0,0,1
7.6,1,0,2,2
7.2,2,0,2,3
6.8,2,0,2,3
6.4,2,0,2,3
6,3,0,2,4
5.6,3,0,2,4
5.2,2,0,2,3
4.8,2,0,2,3
4.4,2,0,2,3
4,3,1,2,5
3.6,4,1,1,6
3.2,4,1,1,6
2.8,4,0,1,5
2.4,4,1,1,6
2,3,2,1,6
1.6,3,2,1,6
1.2,3,1,3,6
0.8,3,1,4,6
0.4,1,2,9,6
0,1,2,8,5
