Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,0,0,2
8.4,2,0,0,2
8,3,0,0,3
7.6,4,0,0,4
7.2,5,1,0,6
6.8,4,0,2,5
6.4,3,0,4,5
6,2,1,5,5
5.6,2,1,4,5
5.2,2,1,4,5
4.8,1,2,6,5
4.4,1,2,6,4
4,1,2,6,4
3.6,0,0,9,3
3.2,0,0,11,3
2.8,0,1,11,3
2.4,1,1,13,5
2,1,2,13,5
1.6,1,3,13,5
1.2,3,3,13,7
0.8,3,3,13,7
0.4,3,3,13,7
0,2,3,16,7
