Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,2,0,0,2
7.6,1,1,0,2
7.2,3,1,0,4
6.8,3,1,0,4
6.4,6,1,0,7
6,5,1,2,7
5.6,5,1,2,7
5.2,4,1,4,7
4.8,4,2,2,7
4.4,3,1,4,6
4,2,1,5,5
3.6,2,2,5,6
3.2,2,2,5,6
2.8,3,2,5,7
2.4,2,3,4,7
2,2,5,4,7
1.6,1,5,6,7
1.2,1,6,5,7
0.8,1,6,5,7
0.4,1,6,5,7
0,1,6,5,6
