Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,2,0,0,2
8.4,1,0,2,2
8,2,0,2,3
7.6,1,0,2,2
7.2,2,0,4,4
6.8,2,1,3,4
6.4,3,1,3,5
6,3,2,2,5
5.6,2,2,4,5
5.2,3,2,5,6
4.8,3,1,8,6
4.4,4,1,8,7
4,4,2,7,7
3.6,4,2,6,7
3.2,4,2,7,7
2.8,4,2,7,7
2.4,4,3,5,7
2,5,3,5,8
1.6,5,2,5,8
1.2,4,3,6,8
0.8,2,3,10,8
0.4,2,3,8,8
0,2,3,12,9
