Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,0,0,2,1
8.8,0,0,2,1
8.4,0,0,2,1
8,0,0,2,1
7.6,0,0,2,1
7.2,0,0,3,1
6.8,1,0,4,2
6.4,1,0,4,2
6,1,0,8,3
5.6,1,0,8,3
5.2,1,0,8,3
4.8,1,0,8,3
4.4,1,0,8,3
4,1,0,9,3
3.6,2,1,9,4
3.2,4,1,10,6
2.8,4,2,11,6
2.4,3,3,11,6
2,3,2,12,6
1.6,2,2,14,6
1.2,2,1,18,6
0.8,1,1,20,5
0.4,1,1,20,5
0,2,2,19,6
