Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,2,1
7.6,1,0,2,2
7.2,1,0,2,2
6.8,1,0,2,2
6.4,2,0,2,3
6,1,1,3,3
5.6,1,1,3,3
5.2,2,0,6,4
4.8,2,0,6,4
4.4,1,1,7,4
4,1,1,7,4
3.6,1,1,8,4
3.2,1,1,7,4
2.8,3,1,6,6
2.4,3,1,7,6
2,3,1,9,7
1.6,2,2,9,7
1.2,1,2,10,6
0.8,1,4,8,6
0.4,1,4,9,6
0,1,3,11,6
