Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,2,0,0,2
8.4,1,0,0,1
8,2,0,0,2
7.6,1,0,2,2
7.2,1,0,3,2
6.8,3,0,2,4
6.4,3,0,4,5
6,2,0,5,4
5.6,4,0,5,6
5.2,4,0,5,6
4.8,2,1,8,6
4.4,2,1,10,6
4,1,1,12,6
3.6,1,1,13,6
3.2,1,1,14,6
2.8,2,1,13,7
2.4,3,1,13,8
2,2,2,12,8
1.6,2,2,11,8
1.2,1,2,11,7
0.8,0,2,14,7
0.4,0,1,15,7
0,1,2,16,8
