Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,2,0,0,2
9.2,1,0,2,2
8.8,1,0,4,2
8.4,2,0,4,3
8,2,1,3,3
7.6,2,1,3,3
7.2,1,1,6,3
6.8,1,2,5,3
6.4,1,2,5,3
6,2,2,6,4
5.6,2,2,6,4
5.2,2,2,6,4
4.8,2,2,6,4
4.4,2,2,7,4
4,2,2,9,4
3.6,3,1,8,5
3.2,2,1,9,5
2.8,2,1,10,5
2.4,3,0,12,6
2,4,0,10,7
1.6,4,0,9,7
1.2,5,1,9,9
0.8,5,2,10,10
0.4,4,4,10,11
0,3,3,13,10
