Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,2,0,0,2
9.2,3,0,2,4
8.8,2,1,2,4
8.4,4,1,2,6
8,5,1,2,7
7.6,3,1,5,5
7.2,3,1,5,5
6.8,4,1,5,6
6.4,4,2,5,7
6,4,3,4,7
5.6,4,3,4,7
5.2,5,3,4,8
4.8,5,3,4,8
4.4,6,4,5,9
4,7,4,5,10
3.6,7,2,10,10
3.2,4,3,13,9
2.8,5,2,13,10
2.4,3,2,14,9
2,4,4,13,10
1.6,5,5,18,12
1.2,5,7,15,12
0.8,3,8,19,12
0.4,3,8,17,12
0,4,6,18,13
