Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,1,0,0,1
7.6,1,0,0,1
7.2,1,0,0,1
6.8,2,1,0,3
6.4,1,1,2,3
6,2,1,2,4
5.6,2,0,3,4
5.2,3,0,5,5
4.8,2,1,6,5
4.4,1,1,8,5
4,2,1,9,6
3.6,3,1,10,6
3.2,4,1,10,7
2.8,4,1,11,7
2.4,3,1,9,6
2,4,1,10,7
1.6,4,1,10,7
1.2,4,1,10,7
0.8,4,1,10,7
0.4,5,2,10,8
0,6,3,9,9
