Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,0,0,0,0
6.8,0,0,0,0
6.4,1,0,0,1
6,1,0,0,1
5.6,1,0,0,1
5.2,1,0,0,1
4.8,2,0,0,2
4.4,4,0,0,4
4,3,1,0,4
3.6,3,1,0,4
3.2,4,2,0,5
2.8,6,2,0,7
2.4,6,2,0,7
2,5,3,2,7
1.6,2,3,9,7
1.2,2,3,10,7
0.8,2,3,11,7
0.4,2,3,9,6
0,2,3,9,6
