Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,2,0,0,2
8.4,1,0,0,1
8,1,0,0,1
7.6,2,0,0,2
7.2,3,0,0,3
6.8,0,2,0,2
6.4,1,2,0,3
6,1,2,0,3
5.6,1,1,0,2
5.2,2,1,0,3
4.8,1,1,2,3
4.4,2,1,1,4
4,0,1,5,4
3.6,2,1,6,6
3.2,2,1,6,6
2.8,2,0,7,5
2.4,2,2,5,5
2,1,1,9,5
1.6,1,0,11,5
1.2,0,1,12,5
0.8,0,2,10,5
0.4,1,2,12,6
0,2,2,12,7
