Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,2,2
8.4,1,0,2,2
8,1,0,3,2
7.6,1,1,2,2
7.2,1,1,5,3
6.8,2,1,4,4
6.4,2,1,3,4
6,2,1,3,4
5.6,2,1,5,5
5.2,2,1,5,5
4.8,2,3,5,6
4.4,2,3,5,6
4,4,3,5,8
3.6,3,2,10,8
3.2,3,2,11,8
2.8,4,1,12,10
2.4,4,2,13,10
2,5,3,13,11
1.6,4,3,14,11
1.2,5,3,18,12
0.8,6,3,17,13
0.4,8,4,17,15
0,7,5,18,15
