Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,2,0,0,2
8.4,2,0,0,2
8,3,0,0,3
7.6,3,0,0,3
7.2,2,0,4,4
6.8,2,0,4,4
6.4,3,0,5,5
6,3,1,5,5
5.6,3,1,5,5
5.2,3,2,4,5
4.8,3,3,3,5
4.4,2,3,4,5
4,3,2,7,6
3.6,4,3,7,7
3.2,4,3,7,7
2.8,5,4,7,8
2.4,5,4,7,8
2,6,5,6,9
1.6,5,4,9,9
1.2,5,4,12,9
0.8,6,4,12,10
0.4,7,4,12,11
0,4,5,17,11
