Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,2,1,0,3
8.8,1,1,2,3
8.4,1,1,3,3
8,0,1,4,3
7.6,0,1,4,3
7.2,0,1,4,3
6.8,0,1,3,3
6.4,0,0,5,3
6,0,0,5,3
5.6,0,0,6,3
5.2,0,0,7,3
4.8,2,1,5,5
4.4,2,1,5,5
4,2,1,8,6
3.6,2,1,8,6
3.2,1,3,9,6
2.8,1,4,9,6
2.4,2,4,7,6
2,4,4,7,8
1.6,3,7,5,8
1.2,3,8,5,8
0.8,2,8,6,7
0.4,2,7,7,7
0,1,7,9,7
