Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,3,0,0,3
6.8,3,0,0,3
6.4,3,0,0,3
6,3,0,2,4
5.6,3,0,4,5
5.2,2,0,6,5
4.8,0,2,6,5
4.4,0,2,6,5
4,3,3,6,8
3.6,4,3,6,9
3.2,4,3,6,9
2.8,4,4,8,10
2.4,4,3,8,9
2,4,2,10,9
1.6,3,3,11,9
1.2,3,4,11,9
0.8,3,3,12,9
0.4,2,3,12,8
0,2,3,14,8
