Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,0,0,2,1
8.4,1,0,2,2
8,1,0,2,2
7.6,1,0,3,3
7.2,2,0,3,4
6.8,2,0,4,4
6.4,2,0,4,4
6,3,0,4,5
5.6,3,2,4,6
5.2,4,2,5,7
4.8,4,2,9,8
4.4,5,2,11,10
4,3,3,13,10
3.6,3,3,14,10
3.2,3,4,13,10
2.8,3,4,11,10
2.4,3,3,15,10
2,4,3,15,11
1.6,2,3,17,9
1.2,3,3,17,10
0.8,2,3,18,10
0.4,3,3,19,11
0,4,4,20,12
