Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,0,1,0,1
8.4,0,1,0,1
8,0,1,0,1
7.6,0,1,0,1
7.2,1,1,0,2
6.8,1,1,0,2
6.4,0,1,2,2
6,0,0,3,1
5.6,0,0,4,1
5.2,0,0,4,1
4.8,1,0,4,2
4.4,1,0,4,2
4,2,0,4,3
3.6,1,1,4,3
3.2,1,1,4,3
2.8,1,1,4,3
2.4,1,1,4,3
2,1,2,4,4
1.6,1,2,4,4
1.2,1,2,4,4
0.8,1,2,4,4
0.4,1,2,5,4
0,1,2,5,4
