Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,0,0,0,0
6.8,0,0,0,0
6.4,0,0,0,0
6,1,0,0,1
5.6,1,0,0,1
5.2,1,0,0,1
4.8,2,0,0,2
4.4,2,0,4,3
4,2,0,4,3
3.6,2,0,4,3
3.2,3,0,3,4
2.8,3,1,3,4
2.4,3,1,5,5
2,2,1,6,5
1.6,2,1,5,5
1.2,2,1,5,5
0.8,2,1,8,6
0.4,3,1,8,7
0,3,2,6,7
