Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,2,0,2,3
8.8,2,0,2,3
8.4,2,1,2,3
8,3,1,2,4
7.6,3,1,2,4
7.2,3,2,1,4
6.8,1,2,5,4
6.4,2,0,5,4
6,1,2,4,4
5.6,1,2,3,4
5.2,2,3,2,5
4.8,3,2,2,5
4.4,3,2,2,5
4,2,1,4,5
3.6,2,1,4,5
3.2,4,1,7,7
2.8,4,1,7,7
2.4,4,1,8,7
2,4,1,8,7
1.6,4,0,8,7
1.2,4,0,8,7
0.8,3,2,7,7
0.4,3,1,9,7
0,3,2,8,7
