Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,0,1,0,1
7.6,2,1,0,3
7.2,2,1,0,3
6.8,2,1,0,3
6.4,2,0,0,2
6,2,0,0,2
5.6,2,0,0,2
5.2,2,0,0,2
4.8,3,0,2,3
4.4,2,0,4,3
4,2,0,4,3
3.6,2,0,5,3
3.2,1,0,9,4
2.8,1,0,9,4
2.4,1,0,9,4
2,0,0,16,4
1.6,0,2,15,3
1.2,0,2,17,3
0.8,1,2,18,4
0.4,1,3,16,4
0,2,4,15,5
