Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,1,0,0,1
8,1,0,0,1
7.6,1,0,0,1
7.2,1,0,0,1
6.8,1,0,0,1
6.4,1,0,0,1
6,1,0,0,1
5.6,1,0,2,2
5.2,1,0,2,2
4.8,1,0,2,2
4.4,1,0,2,2
4,2,0,2,3
3.6,2,0,2,3
3.2,1,0,4,3
2.8,2,0,4,4
2.4,2,0,4,4
2,2,0,4,4
1.6,1,1,8,5
1.2,1,0,10,5
0.8,1,0,10,5
0.4,1,0,9,5
0,1,1,11,5
