Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,1,0,0,1
8.8,2,0,0,2
8.4,2,0,0,2
8,4,0,0,4
7.6,4,0,0,4
7.2,4,0,0,4
6.8,5,0,0,5
6.4,5,0,0,5
6,5,0,0,5
5.6,5,0,0,5
5.2,3,1,2,5
4.8,3,1,2,5
4.4,3,1,3,5
4,2,1,2,4
3.6,2,1,2,4
3.2,1,2,3,4
2.8,0,2,6,5
2.4,0,2,6,5
2,1,3,4,6
1.6,2,3,6,7
1.2,2,2,8,7
0.8,3,3,8,8
0.4,4,4,7,9
0,3,4,9,9
