Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,2,0,0,2
9.2,2,0,0,2
8.8,2,0,0,2
8.4,2,0,0,2
8,0,0,4,2
7.6,0,0,4,2
7.2,0,0,5,2
6.8,0,0,5,2
6.4,0,0,6,2
6,0,0,7,2
5.6,0,1,7,2
5.2,2,1,7,4
4.8,2,1,7,4
4.4,3,1,7,5
4,3,2,8,5
3.6,3,2,10,6
3.2,4,3,10,7
2.8,2,3,14,7
2.4,1,4,15,7
2,2,4,15,8
1.6,4,4,14,10
1.2,4,5,15,10
0.8,5,6,15,11
0.4,7,5,17,13
0,8,7,15,14
