Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,1,0,0,1
6.8,1,0,0,1
6.4,1,0,0,1
6,2,0,2,2
5.6,2,0,2,2
5.2,3,0,2,3
4.8,3,0,2,3
4.4,3,1,2,4
4,3,1,2,4
3.6,4,1,2,5
3.2,4,1,2,5
2.8,4,1,4,6
2.4,4,2,3,7
2,4,1,3,7
1.6,2,1,7,7
1.2,3,1,7,8
0.8,3,1,7,8
0.4,2,3,7,7
0,2,2,7,6
