Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,0,2,3
8.4,2,0,2,3
8,2,0,3,3
7.6,3,0,3,4
7.2,3,0,3,4
6.8,3,0,2,4
6.4,3,0,2,4
6,3,0,3,4
5.6,3,0,2,4
5.2,3,0,2,4
4.8,3,0,2,4
4.4,2,0,8,5
4,2,0,8,5
3.6,3,0,8,6
3.2,2,1,10,6
2.8,2,1,9,6
2.4,2,1,9,6
2,3,0,10,7
1.6,3,0,10,7
1.2,3,0,11,7
0.8,2,2,11,7
0.4,2,2,7,5
0,3,2,7,6
