Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,2,0,0,2
8.8,3,0,0,3
8.4,2,0,2,3
8,3,1,1,4
7.6,3,2,1,4
7.2,3,2,1,4
6.8,3,1,5,5
6.4,2,1,5,4
6,1,2,5,4
5.6,0,1,7,3
5.2,2,0,7,5
4.8,2,0,7,5
4.4,2,0,7,5
4,3,1,6,6
3.6,2,2,4,5
3.2,2,2,5,5
2.8,3,2,6,6
2.4,3,3,6,7
2,3,4,5,7
1.6,3,5,5,8
1.2,3,3,7,7
0.8,3,3,7,7
0.4,3,3,7,7
0,3,2,7,6
