Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,2,0,0,2
9.2,1,0,0,1
8.8,1,0,0,1
8.4,1,1,0,2
8,1,1,0,2
7.6,1,1,0,2
7.2,1,0,2,2
6.8,3,0,2,4
6.4,3,0,2,4
6,4,0,2,5
5.6,3,1,2,5
5.2,3,1,2,5
4.8,3,1,2,5
4.4,3,0,6,6
4,2,0,9,6
3.6,1,1,9,6
3.2,2,1,9,7
2.8,3,1,10,8
2.4,4,1,14,9
2,4,5,13,10
1.6,6,5,12,12
1.2,5,3,13,12
0.8,6,3,19,14
0.4,5,3,19,14
0,5,2,18,13
