Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,1,0,0,1
9.2,1,0,0,1
8.8,2,1,0,2
8.4,4,1,0,4
8,4,1,0,4
7.6,6,1,0,6
7.2,6,2,0,7
6.8,6,1,6,8
6.4,7,1,6,9
6,7,1,8,10
5.6,6,1,9,10
5.2,6,1,8,10
4.8,7,1,7,11
4.4,5,1,14,11
4,3,1,19,10
3.6,3,1,18,10
3.2,2,1,22,10
2.8,2,1,22,10
2.4,1,2,22,10
2,2,4,21,11
1.6,2,5,21,11
1.2,3,5,21,12
0.8,2,6,21,12
0.4,1,6,24,12
0,2,3,28,13
