Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,0,0,0,0
9.2,0,0,0,0
8.8,0,0,0,0
8.4,0,0,0,0
8,0,0,0,0
7.6,0,0,0,0
7.2,2,0,0,2
6.8,2,0,0,2
6.4,2,0,0,2
6,2,0,2,3
5.6,3,0,2,4
5.2,3,0,2,4
4.8,3,0,2,4
4.4,3,1,1,4
4,3,0,3,4
3.6,3,0,3,4
3.2,3,0,6,5
2.8,4,0,5,6
2.4,3,1,6,6
2,4,1,6,7
1.6,4,1,6,7
1.2,5,1,10,8
0.8,6,1,10,9
0.4,6,1,12,9
0,5,4,10,10
