time,nI,nA,nC,nColo
10,0,0,0,0
9.6,4,0,2,5
9.2,5,0,3,7
8.8,5,2,4,9
8.4,10,2,4,14
8,10,4,3,15
7.6,13,4,5,19
7.2,14,4,6,20
6.8,16,5,9,24
6.4,17,5,12,27
6,23,6,13,34
5.6,22,7,13,33
5.2,21,8,14,33
4.8,25,9,16,37
4.4,24,6,27,38
4,21,8,30,39
3.6,16,10,35,37
3.2,15,10,42,36
2.8,18,7,44,38
2.4,18,9,43,40
2,21,11,43,42
1.6,18,13,45,40
1.2,20,9,57,43
0.8,19,8,61,42
0.4,19,9,59,42
0,14,13,59,42
