Time,nI,nA,nC,nColo
10,0,0,0,0
9.6,4,0,0,4
9.2,5,0,0,5
8.8,6,0,2,6
8.4,7,0,4,8
8,11,0,4,12
7.6,12,1,3,14
7.2,18,1,4,20
6.8,18,2,5,22
6.4,22,3,6,27
6,20,6,6,27
5.6,19,7,7,28
5.2,18,9,10,30
4.8,17,7,20,31
4.4,14,9,29,34
4,14,9,30,34
3.6,12,12,31,33
3.2,15,14,37,37
2.8,14,17,33,38
2.4,17,19,40,42
2,18,20,45,46
1.6,18,19,60,49
1.2,19,23,60,48
0.8,18,27,67,51
0.4,19,31,66,53
0,17,29,80,54
